date,value
1947-01-01,328.13716185861165
1947-04-01,420.7989944929799
1947-07-01,482.90204156096877
1947-10-01,612.4853989447629
1948-01-01,655.3532540201683
1948-04-01,776.6472677168747
1948-07-01,859.0212254166684
1948-10-01,995.8711091553612
1949-01-01,1115.9058687046115
1949-04-01,1278.7317150104836
1949-07-01,1397.9627026560295
1949-10-01,1425.0810924298999
1950-01-01,1512.4029655139718
1950-04-01,1555.5226778101792
1950-07-01,1624.7914841155282
1950-10-01,1775.240621446597
1951-01-01,1890.741973882505
1951-04-01,1952.784756739355
1951-07-01,2002.2360620817392
1951-10-01,2093.5473457967896
1952-01-01,2134.8849398215443
1952-04-01,2198.039328725681
1952-07-01,2300.5197075877313
1952-10-01,2436.732189031999
1953-01-01,2551.082647920977
1953-04-01,2549.431067577053
1953-07-01,2651.605736738263
1953-10-01,2744.4870796675664
1954-01-01,2851.042691082474
1954-04-01,3005.6910783485223
1954-07-01,3013.1615472763324
1954-10-01,3079.5174102686883
1955-01-01,3193.1536631804224
1955-04-01,3219.8898872022646
1955-07-01,3368.927849124405
1955-10-01,3473.662113632431
1956-01-01,3597.5254730661673
1956-04-01,3664.6877266052957
1956-07-01,3787.238274203944
1956-10-01,3919.9771364435055
1957-01-01,4019.2922572489924
1957-04-01,4118.66829295694
1957-07-01,4219.482022528209
1957-10-01,4274.948211938634
1958-01-01,4359.047064729019
1958-04-01,4442.9461634309255
1958-07-01,4548.281918005066
1958-10-01,4678.274887881477
1959-01-01,4725.933444602341
1959-04-01,4810.933083389558
1959-07-01,4960.191305295917
1959-10-01,5020.447776143415
1960-01-01,5077.557775451802
1960-04-01,5175.650023125049
1960-07-01,5299.425430744462
1960-10-01,5389.882472966888
1961-01-01,5533.040896584367
1961-04-01,5657.312655887028
1961-07-01,5780.985458562631
1961-10-01,5893.150118615595
1962-01-01,6076.256242629438
1962-04-01,6158.049775074796
1962-07-01,6167.908883392136
1962-10-01,6322.079057852821
1963-01-01,6393.771080614548
1963-04-01,6488.086298388269
1963-07-01,6630.46832578269
1963-10-01,6656.377944140333
1964-01-01,6696.312055576088
1964-04-01,6722.260938091334
1964-07-01,6780.495486490317
1964-10-01,6888.080950730996
1965-01-01,6999.048464443506
1965-04-01,7100.099431616649
1965-07-01,7133.588796260954
1965-10-01,7131.184658795648
1966-01-01,7223.3588022112635
1966-04-01,7294.48776086573
1966-07-01,7402.863191734395
1966-10-01,7520.941336783246
1967-01-01,7616.470994065593
1967-04-01,7736.876317480627
1967-07-01,7836.04477244523
1967-10-01,7947.247360669288
1968-01-01,8009.060430154493
