date,value
1919-01-01,4.841580411203563
1919-02-01,4.911621442159093
1919-03-01,4.9099902820473025
1919-04-01,4.693481610370829
1919-05-01,5.13071881334542
1919-06-01,4.86397391365678
1919-07-01,4.648005328636784
1919-08-01,4.788933518169854
1919-09-01,4.887498448774245
1919-10-01,4.780352966798665
1919-11-01,4.663544402068041
1919-12-01,4.732227303355653
1920-01-01,4.7889457879961235
1920-02-01,4.683360299053385
1920-03-01,4.832439930572782
1920-04-01,4.918218846797782
1920-05-01,5.11869109095499
1920-06-01,5.111217579425544
1920-07-01,5.232746284007932
1920-08-01,5.198505367840061
1920-09-01,5.279667462901671
1920-10-01,5.333340651516124
1920-11-01,5.460555185911366
1920-12-01,5.538479743785347
1921-01-01,5.25515276420562
1921-02-01,5.161173093570492
1921-03-01,5.173649033620147
1921-04-01,5.243604805153842
1921-05-01,5.367334017091165
1921-06-01,5.449637107421322
1921-07-01,5.343933361007663
1921-08-01,5.481650911965572
1921-09-01,5.360294278303824
1921-10-01,5.549782622788792
1921-11-01,5.749278245231711
1921-12-01,5.7477630180472215
1922-01-01,5.6505587136806446
1922-02-01,5.54615163525164
1922-03-01,5.382052341171186
1922-04-01,5.243658998783153
1922-05-01,5.216590663712179
1922-06-01,5.132677214835913
1922-07-01,4.891191178385353
1922-08-01,4.818655592495792
1922-09-01,4.832589095972958
1922-10-01,4.78172226873866
1922-11-01,4.647484714298246
1922-12-01,4.288806284459128
1923-01-01,4.460622056669369
1923-02-01,4.454679864167434
1923-03-01,4.5027849140798635
1923-04-01,4.529907999825035
1923-05-01,4.604513277292947
1923-06-01,4.640600928044778
1923-07-01,4.655392364077308
1923-08-01,4.7698867225521315
1923-09-01,4.916568942729913
1923-10-01,5.1240633603212355
1923-11-01,4.999276235481419
1923-12-01,5.036690896089903
1924-01-01,4.795884084110867
1924-02-01,4.723672798778154
1924-03-01,4.694125802831352
1924-04-01,4.805262094771263
1924-05-01,4.787593010248078
1924-06-01,4.888514100783385
1924-07-01,4.836749388884895
1924-08-01,4.75009379450153
1924-09-01,4.629771522141799
1924-10-01,4.7333801743896435
1924-11-01,4.676621164946189
1924-12-01,4.312647451602881
1925-01-01,4.408008762957746
1925-02-01,4.268618423069535
1925-03-01,4.297597046886145
1925-04-01,4.1282303099833735
1925-05-01,4.130440062664753
1925-06-01,3.6998784244650573
1925-07-01,3.6948255227876965
1925-08-01,3.5635501998506243
1925-09-01,3.3733899125812736
1925-10-01,3.488017098692535
1925-11-01,3.470215905948687
1925-12-01,3.4335994192219257
1926-01-01,3.3249534492723876
1926-02-01,3.4591387576347534
1926-03-01,3.3939283730244476
1926-04-01,3.6170893570077234
1926-05-01,3.801524564100279
1926-06-01,4.015319602266681
1926-07-01,4.160521534733929
1926-08-01,4.069581405460904
1926-09-01,4.077448896309512
1926-10-01,4.046988911566461
1926-11-01,4.172714037771872
1926-12-01,4.171124636836676
1927-01-01,4.134638160782464
1927-02-01,4.383342487700037
1927-03-01,4.33422911095761
1927-04-01,4.24056338657224
1927-05-01,4.1802712648526805
1927-06-01,4.340956304782521
1927-07-01,4.369123964128171
1927-08-01,4.437892095512755
1927-09-01,4.473291526946164
1927-10-01,4.14435676751286
1927-11-01,3.98403519709263
1927-12-01,3.9422199816161587
1928-01-01,3.9894320802977274
1928-02-01,3.8417862163230776
1928-03-01,3.689515056713273
1928-04-01,3.6426702743783075
1928-05-01,3.8416124222933674
1928-06-01,3.5186824360840068
1928-07-01,3.120949761396825
1928-08-01,3.381251598138423
1928-09-01,3.1516941278384767
1928-10-01,3.0908957599161946
1928-11-01,2.865781723889066
1928-12-01,2.8203966646010468
