date,value
1959-01-01,337.73954802640986
1959-02-01,426.38335271245467
1959-03-01,481.35455491480946
1959-04-01,542.4750975680284
1959-05-01,621.7282135455075
1959-06-01,678.6936202884089
1959-07-01,718.6584605780469
1959-08-01,772.0125488026325
1959-09-01,826.4783877597812
1959-10-01,861.0072629767577
1959-11-01,912.1697819066453
1959-12-01,956.0369004966838
1960-01-01,1024.9022668544953
1960-02-01,1080.421444967274
1960-03-01,1131.1795087300607
1960-04-01,1184.586779770722
1960-05-01,1242.9336100468145
1960-06-01,1307.1858230421612
1960-07-01,1347.1901396121204
1960-08-01,1386.5663251228013
1960-09-01,1458.1365133538393
1960-10-01,1506.9514602707684
1960-11-01,1540.6988288818152
1960-12-01,1602.3560195225618
1961-01-01,1664.3065666130522
1961-02-01,1696.3458377542015
1961-03-01,1754.7880634861556
1961-04-01,1820.821809872581
1961-05-01,1881.437606648175
1961-06-01,1945.917328904596
1961-07-01,1979.8532924332346
1961-08-01,2039.8188947581775
1961-09-01,2090.279598366121
1961-10-01,2138.037745985251
1961-11-01,2206.0960801265473
1961-12-01,2283.2851977866603
1962-01-01,2365.200748605666
1962-02-01,2439.9228666782546
1962-03-01,2493.276853953802
1962-04-01,2553.567656399197
1962-05-01,2620.0699994759607
1962-06-01,2676.8876687154525
1962-07-01,2733.8491315341257
1962-08-01,2801.2054285122686
1962-09-01,2855.3161888218797
1962-10-01,2899.376884776275
1962-11-01,2948.159788788737
1962-12-01,3012.668444454743
1963-01-01,3067.7133438227424
1963-02-01,3127.8164934757674
1963-03-01,3192.8676821088
1963-04-01,3242.245060165336
1963-05-01,3308.588782619783
1963-06-01,3369.271421671659
1963-07-01,3405.749225367987
1963-08-01,3482.3837972357805
1963-09-01,3529.872626079427
1963-10-01,3560.046195931649
1963-11-01,3599.3705402878545
1963-12-01,3639.0548628776796
1964-01-01,3694.837462657543
1964-02-01,3745.729705074349
1964-03-01,3795.6772255597402
1964-04-01,3859.9727550419775
1964-05-01,3920.070885459868
1964-06-01,3979.811603519532
1964-07-01,4040.9590303794625
1964-08-01,4105.201050399496
1964-09-01,4128.581750272835
1964-10-01,4178.115176488867
1964-11-01,4200.412025521526
1964-12-01,4255.952924423493
1965-01-01,4310.883429840127
1965-02-01,4381.566413961973
1965-03-01,4454.380929852789
1965-04-01,4512.422555576575
1965-05-01,4559.917139415622
1965-06-01,4622.194556103808
1965-07-01,4669.275791543943
1965-08-01,4724.254901772293
1965-09-01,4794.046946526704
1965-10-01,4840.6803763368625
1965-11-01,4907.7655559255
1965-12-01,4972.926576455884
1966-01-01,5013.6046991989215
1966-02-01,5083.213111122182
1966-03-01,5148.691606302755
1966-04-01,5205.220494613344
1966-05-01,5248.78564274293
1966-06-01,5290.8975524642965
1966-07-01,5337.832613810751
1966-08-01,5400.971530760131
1966-09-01,5441.63715324911
1966-10-01,5503.199836978409
1966-11-01,5539.573504045233
1966-12-01,5591.51247527865
1967-01-01,5648.15719159726
1967-02-01,5739.834143773143
1967-03-01,5774.174408940337
1967-04-01,5851.254627437689
1967-05-01,5908.502263647499
1967-06-01,5969.669842417738
1967-07-01,6026.445061118561
1967-08-01,6088.1159633914895
1967-09-01,6140.810686826059
1967-10-01,6217.621439547921
1967-11-01,6265.774372384551
1967-12-01,6337.757890967239
1968-01-01,6383.092384164044
1968-02-01,6437.188606468025
1968-03-01,6476.1091681836715
1968-04-01,6537.934523988884
1968-05-01,6614.611413342783
1968-06-01,6668.45107064547
1968-07-01,6720.497785164912
1968-08-01,6758.778530718893
1968-09-01,6810.339140915608
1968-10-01,6841.447227019786
1968-11-01,6882.754057219004
1968-12-01,6941.155847910641
1969-01-01,7015.941045876762
1969-02-01,7113.079208795204
1969-03-01,7159.280432519141
1969-04-01,7235.809934868823
1969-05-01,7294.466222074848
1969-06-01,7347.197507373652
1969-07-01,7408.686424149544
1969-08-01,7464.615171404744
1969-09-01,7521.271107288927
1969-10-01,7570.146109846527
1969-11-01,7604.174464949544
1969-12-01,7636.0200869117125
1970-01-01,7700.818760160931
1970-02-01,7751.668258809645
1970-03-01,7797.726925314802
1970-04-01,7852.854509715649
1970-05-01,7919.778493509384
1970-06-01,7977.48395265478
1970-07-01,8022.643128605166
1970-08-01,8096.0375229399
1970-09-01,8174.725305484624
1970-10-01,8237.143655314467
1970-11-01,8306.748607984628
1970-12-01,8380.378007936835
1971-01-01,8452.329497682902
1971-02-01,8516.540985339592
1971-03-01,8580.516191045715
1971-04-01,8643.311099645913
1971-05-01,8681.851034527706
1971-06-01,8747.3618818806
1971-07-01,8782.024672313702
1971-08-01,8825.105680486826
1971-09-01,8899.659156503947
1971-10-01,8967.26245894436
1971-11-01,9044.573433289648
1971-12-01,9095.498317534339
1972-01-01,9133.214584915188
1972-02-01,9184.608026959133
1972-03-01,9241.138496417741
1972-04-01,9297.323327162841
1972-05-01,9369.328534344191
1972-06-01,9418.90947796914
1972-07-01,9479.189995046185
1972-08-01,9519.360587804666
1972-09-01,9581.115346975323
1972-10-01,9636.161975228108
1972-11-01,9679.91477515384
1972-12-01,9731.377334721217
1973-01-01,9783.614698523488
1973-02-01,9834.562371583432
1973-03-01,9916.132490217447
